-1.50000000000	-0.00000205000	0.00000165000
-1.47000000000	-0.00000248800	-0.00000176667
-1.47000000000	-0.00000200050	-0.00000455000
-1.44000000000	-0.00000254100	0.00000711667
-1.44000000000	-0.00000213700	0.00000301667
-1.41000000000	-0.00000232750	0.00000518333
-1.41000000000	-0.00000204650	0.00000306667
-1.38000000000	-0.00000217200	0.00000876667
-1.38000000000	-0.00000195450	-0.00000145000
-1.35000000000	-0.00000190900	-0.00000190000
-1.35000000000	-0.00000199800	0.00000303333
-1.32000000000	-0.00000196600	0.00001401667
-1.32000000000	-0.00000190700	0.00000750000
-1.29000000000	-0.00000154550	0.00000715000
-1.29000000000	-0.00000168200	0.00000286667
-1.26000000000	-0.00000133100	0.00000396667
-1.26000000000	-0.00000159600	0.00000781667
-1.23000000000	-0.00000121200	0.00000433333
-1.23000000000	-0.00000136150	0.00000803333
-1.20000000000	-0.00000108200	0.00000386667
-1.20000000000	-0.00000112050	0.00000415000
-1.17000000000	-0.00000096600	-0.00000393333
-1.17000000000	-0.00000099600	-0.00000311667
-1.14000000000	-0.00000108400	-0.00000673333
-1.14000000000	-0.00000108950	-0.00000075000
-1.11000000000	-0.00000128600	0.00001630000
-1.11000000000	-0.00000111200	0.00000106667
-1.08000000000	-0.00000079700	-0.00001838333
-1.08000000000	-0.00000108000	0.00000858333
-1.05000000000	-0.00000134850	-0.00001270000
-1.05000000000	-0.00000082250	-0.00000123333
-1.02000000000	-0.00000172950	0.00001105000
-1.02000000000	-0.00000085950	-0.00000110000
-0.99000000000	-0.00000139800	0.00000873333
-0.99000000000	-0.00000089250	0.00000676667
-0.96000000000	-0.00000113600	-0.00001078333
-0.96000000000	-0.00000068950	0.00000198333
-0.93000000000	-0.00000145950	0.00000191667
-0.93000000000	-0.00000063000	-0.00000015000
-0.90000000000	-0.00000140200	0.00001241667
-0.90000000000	-0.00000063450	0.00000242000
-0.87000000000	-0.00000102950	-0.00000543333
-0.87000000000	-0.00000056190	0.00000142000
-0.84000000000	-0.00000119250	-0.00000348333
-0.84000000000	-0.00000051930	0.00000036167
-0.81000000000	-0.00000129700	0.00002586667
-0.81000000000	-0.00000050845	0.00000216167
-0.78000000000	-0.00000052100	-0.00001305000
-0.78000000000	-0.00000044360	0.00000108000
-0.75000000000	-0.00000091250	-0.00000970000
-0.75000000000	-0.00000041120	-0.00000039667
-0.72000000000	-0.00000120350	0.00001433333
-0.72000000000	-0.00000042310	0.00000294167
-0.69000000000	-0.00000077350	0.00001535500
-0.69000000000	-0.00000033485	-0.00000019000
-0.66000000000	-0.00000031285	0.00000107833
-0.66000000000	-0.00000034055	0.00000248333
-0.63000000000	-0.00000028050	-0.00000446667
-0.63000000000	-0.00000026605	0.00000063333
-0.60000000000	-0.00000041450	-0.00000816667
-0.60000000000	-0.00000024705	0.00000049000
-0.57000000000	-0.00000065950	0.00000668333
-0.57000000000	-0.00000023235	0.00000175833
-0.54000000000	-0.00000045900	0.00000096667
-0.54000000000	-0.00000017960	0.00000034000
-0.51000000000	-0.00000043000	-0.00000121333
-0.51000000000	-0.00000016940	0.00000036333
-0.48000000000	-0.00000046640	0.00000362333
-0.48000000000	-0.00000015850	0.00000030000
-0.45000000000	-0.00000035770	-0.00000019333
-0.45000000000	-0.00000014950	-0.00000088500
-0.42000000000	-0.00000036350	0.00000100000
-0.42000000000	-0.00000017605	0.00000065167
-0.39000000000	-0.00000033350	-0.00000345000
-0.39000000000	-0.00000015650	0.00000220333
-0.36000000000	-0.00000043700	0.00000475000
-0.36000000000	-0.00000009040	-0.00000003333
-0.33000000000	-0.00000029450	-0.00000015167
-0.33000000000	-0.00000009140	0.00000072733
-0.30000000000	-0.00000029905	0.00000023333
-0.30000000000	-0.00000006958	0.00000036800
-0.27000000000	-0.00000029205	0.00000271667
-0.27000000000	-0.00000005854	0.00000016867
-0.24000000000	-0.00000021055	-0.00000025333
-0.24000000000	-0.00000005348	0.00000030233
-0.21000000000	-0.00000021815	0.00000307667
-0.21000000000	-0.00000004441	0.00000020283
-0.18000000000	-0.00000012585	-0.00000052167
-0.18000000000	-0.00000003833	0.00000027200
-0.15000000000	-0.00000014150	0.00000139333
-0.15000000000	-0.00000003016	-0.00000000683
-0.12000000000	-0.00000009970	0.00000108167
-0.12000000000	-0.00000003037	0.00000004050
-0.09000000000	-0.00000006725	0.00000127100
-0.09000000000	-0.00000002915	0.00000049650
-0.06000000000	-0.00000002912	0.00000039117
-0.06000000000	-0.00000001426	0.00000035950
-0.03000000000	-0.00000001738	0.00000059017
-0.03000000000	-0.00000000348	0.00000025833
0.00000000000	0.00000000032	-0.00000000683
0.00000000000	0.00000000428	0.00000023250
0.03000000000	0.00000000012	0.00000033500
0.03000000000	0.00000001125	0.00000024100
0.06000000000	0.00000001017	0.00000043150
0.06000000000	0.00000001848	0.00000036333
0.09000000000	0.00000002311	0.00000031883
0.09000000000	0.00000002938	0.00000005900
0.12000000000	0.00000003267	0.00000081250
0.12000000000	0.00000003115	0.00000023700
0.15000000000	0.00000005705	0.00000035833
0.15000000000	0.00000003826	0.00000036267
0.18000000000	0.00000006780	0.00000026500
0.18000000000	0.00000004914	0.00000028267
0.21000000000	0.00000007575	0.00000051167
0.21000000000	0.00000005762	0.00000035100
0.24000000000	0.00000009110	0.00000032000
0.24000000000	0.00000006815	0.00000018500
